2.258772015503777,-0.010756791781755703,1558289269.150469,0.36800
2.6333363345012115,-0.010688155789150389,1558289315.9118688,0.36780
2.5446560353901884,-0.011488678935268115,1558289358.0972934,0.36800
2.692772412421806,-0.00870854062682247,1558289472.7360456,0.36787
2.3990021673744955,-0.011287472337644155,1558289510.8971589,0.36900
2.5898320925816734,-0.011475414697776298,1558289573.6644804,0.36898
2.6425697713806993,-0.011442898841751536,1558289583.0760386,0.36796
2.487128500747181,-0.008817782467342716,1558289592.1987565,0.36899
2.8846343655216904,-0.008971313717485663,1558289597.298284,0.36898
2.8012153700733604,-0.009056726910418755,1558289624.0585856,0.36899
2.300606933304308,-0.009905707003079411,1558289689.063856,0.36899
2.3167806611762285,-0.011016093575403452,1558289716.36839,0.36833
2.3167806611762285,-0.011476918575832662,1558289716.9099822,0.36833
2.262154163148862,-0.011285030208423752,1558289744.9678683,0.36899
2.4615633997198456,-0.011512794327947717,1558289807.263337,0.36832
2.441357532883657,-0.011047879863409105,1558289834.7992115,0.36832
2.00344670717762,-0.011410419564281904,1558289967.9389803,0.36899
2.1750045939298013,-0.008198256944145055,1558290032.5564253,0.36820
2.124523435895211,-0.009290390278892835,1558290042.6714675,0.36820
2.124523435895211,-0.009477899535548562,1558290045.9630005,0.36820
2.510978989474169,-0.009529038425675707,1558290051.0333796,0.36820
1.9972132081523597,-0.009614269909220985,1558290057.5495634,0.36748
2.105261838543495,-0.009716447685904406,1558290072.7912898,0.36762
2.105261838543495,-0.009716447685904406,1558290073.3206606,0.36762
2.149692266007262,-0.011055121585646865,1558290085.138172,0.36763
2.6223925074900434,-0.011259357698137018,1558290099.3807876,0.36700
1.9627642677384924,-0.011497432233812055,1558290120.5907896,0.36606
1.137516669363523,-0.011219932407634525,1558290261.7122905,0.36632
0.8434752031265564,-0.009853254859368998,1558290270.5749311,0.36632
0.853961171527829,-0.010005888192844481,1558290314.9550273,0.36580
0.8680260072238838,-0.010871674825561506,1558290358.62377,0.36709
0.8680260072238838,-0.010631517652438305,1558290360.5781834,0.36716
1.2286874601487934,-0.011238505384014552,1558290419.5864909,0.36581
0.8797664715980089,-0.01129521735934319,1558290621.1941152,0.36743
0.8920873660950612,-0.007717015162346019,1558290636.4560206,0.36748
0.9273815816680219,-0.007972192244728782,1558290680.4019072,0.36602
0.9273815816680219,-0.007972192244728782,1558290680.9304953,0.36602
1.4370798885378262,-0.0089899599534346,1558290709.36161,0.36609
1.4370798885378262,-0.009481422686163088,1558290709.861962,0.36609
1.4370798885378262,-0.009481422686163088,1558290710.3895354,0.36609
1.4238728535548106,-0.009481422686163088,1558290725.3825314,0.36602
1.4786449100342185,-0.010922839815266816,1558290799.1060293,0.36738
1.438618985511095,-0.009027847917934373,1558290809.9577408,0.36619
1.438618985511095,-0.009027847917934373,1558290810.4775681,0.36619
1.438618985511095,-0.009027847917934373,1558290810.9867108,0.36619
1.438618985511095,-0.009214636576306612,1558290813.4638162,0.36619
1.442797172111881,-0.009265496299760256,1558290854.0568976,0.36738
1.4406946119760433,-0.00996170856734574,1558290891.3023205,0.36738
1.6922041395641425,-0.010591016898097105,1558291009.3064983,0.36738
2.5566526869448243,-0.00985673952657029,1558291015.766192,0.36738
1.1483298760505736,-0.010359304746153597,1558291132.0940402,0.36738
1.2574198144679205,-0.011000845486611566,1558291148.551963,0.36738
0.7789336644572478,-0.010151394678272252,1558291222.8311307,0.36738
0.762819499362194,-0.011237129628778153,1558291282.6183803,0.36719
0.762819499362194,-0.011339310183724194,1558291283.604398,0.36719
0.762819499362194,-0.011339310183724194,1558291284.0911303,0.36716
0.7780071177677422,-0.011356309721172908,1558291356.3405864,0.36677
1.0720379908763522,-0.009977132004828304,1558291408.6421738,0.36678
1.0720379908763522,-0.009977132004828304,1558291409.2188463,0.36678
1.0818490335813873,-0.010877089181197008,1558291465.929943,0.36674
1.0818490335813873,-0.011282256193091311,1558291466.880799,0.36674
1.0818490335813873,-0.011282256193091311,1558291467.4312828,0.36668
1.0818490335813873,-0.011299234897206023,1558291468.8110693,0.36669
1.0958840399629206,-0.011333187212843043,1558291478.6024654,0.36669
1.11670239274873,-0.011482111692058372,1558291483.4684532,0.36668
1.11670239274873,-0.011482111692058372,1558291484.015126,0.36657
1.11670239274873,-0.011483633216315792,1558291487.0370479,0.36610
0.8688462237365644,-0.011492834841275723,1558291582.8980107,0.36694
0.8645332895869379,-0.009333335998219838,1558291620.3766458,0.36692
0.8453477359402521,-0.010291110764015343,1558291675.1971703,0.36600
0.8453477359402521,-0.010291110764015343,1558291675.741237,0.36600
0.8737767316811097,-0.011406965626255705,1558291766.2774744,0.36600
0.8156430489772039,-0.00949948020744329,1558291917.3385768,0.36600
0.8504983056337286,-0.008870458509045331,1558291951.6091416,0.36629
0.8363342324028199,-0.009463749018462364,1558291957.1230202,0.36643
0.8140027258324655,-0.009672808275975164,1558292003.805994,0.36638
0.8140027258324655,-0.009672808275975164,1558292004.3186247,0.36638
0.7836040778936875,-0.01091714728237253,1558292082.5916138,0.36643
0.7909768866656338,-0.010422080499682185,1558292132.2304451,0.36644
0.7868581821193709,-0.010799134491670748,1558292180.1786692,0.36564
0.7868581821193709,-0.008903057294440908,1558292181.5883594,0.36483
0.7868581821193709,-0.008903057294440908,1558292182.1528218,0.36483
0.9037924220940812,-0.008936875347272055,1558292199.9212937,0.36489
0.8993386707460372,-0.009240925347555273,1558292206.8842826,0.36638
0.8993386707460372,-0.009240925347555273,1558292207.4079995,0.36638
0.9080619442189705,-0.009359418170951483,1558292285.8227818,0.36639
0.8254678796445869,-0.010699437384372457,1558292296.875087,0.36490
0.8376845993727153,-0.010965635936593277,1558292388.1092777,0.36635
