1558175478102669,288.85380000,0.33192,1
1558175657258559,296.69009000,0.33499,0
1558175657484275,3125.30991000,0.33500,0
1558175657741199,14.86567164,0.33500,0
1558175665369180,2243.00000000,0.33500,0
1558175669656460,16892.63060000,0.33500,0
1558175671574322,3962.00000000,0.33500,0
1558175673583903,1262.19381836,0.33500,0
1558175673673593,650.00000000,0.33500,0
1558175675116177,202.60896911,0.33509,0
1558175675309872,35.12760710,0.33518,0
1558175675423374,250.00000000,0.33563,0
1558175675555317,1555.44850613,0.33577,0
1558175675697232,16.79504587,0.33600,0
1558175675868373,35.01810000,0.33623,0
1558175675956625,0.00004910,0.33623,0
1558175676147657,2167.87518220,0.33726,1
1558175678163278,14.76649369,0.33725,1
1558175678327629,14.76605586,0.33726,1
1558175685759172,1999.99999000,0.33518,1
1558175706935759,14311.16800651,0.33724,0
1558175707275830,5378.71423912,0.33724,1
1558175707413863,3667.94925449,0.33724,1
1558175707731803,6317.29586391,0.33724,1
1558175716281437,6519.57800000,0.33528,1
1558175717702607,10000.00000000,0.33535,1
1558175724557385,10000.00000000,0.33537,1
1558288688211267,5809.61800000,0.36800,0
1558288693356240,29.20049100,0.36633,1
1558288693671492,29.26458100,0.36634,1
1558288694043585,29.40311700,0.36634,1
1558288695020815,29.47678700,0.36774,1
1558288695670681,29.66302800,0.36774,1
1558288695910544,29.57442400,0.36778,0
1558288695991959,5440.42557600,0.36800,0
1558288743393178,6522.07900000,0.36800,0
1558288759341236,6387.70500000,0.36800,0
1558288765588700,24086.00000000,0.36800,0
1558288770111679,5741.97200000,0.36800,0
1558288778435899,2922.89634596,0.36800,0
1558288780725145,4818.26800000,0.36800,0
1558288791740305,5138.77100000,0.36800,0
1558288802916803,5449.83300000,0.36800,0
1558288805884272,131956.68662386,0.36800,0
1558288810116605,244.75277634,0.36901,0
1558288810779995,1188.59590000,0.36901,1
1558288845831097,10000.00000000,0.36971,0
1558288845913366,2142.82666667,0.36989,0
1558288915505641,172.59185163,0.36989,0
1558289064831688,1281.43340094,0.36975,0
1558289084824335,28.91533675,0.36970,0
1558289268630636,21.69929157,0.36800,1
1558289315291166,5400.20447792,0.36780,1
1558289357554177,2100.00000000,0.36800,0
1558289472146596,25.00000000,0.36787,1
1558289510316522,33.38753387,0.36900,0
1558289573107476,3438.61455905,0.36898,0
1558289582548825,50.00000000,0.36796,1
1558289591647881,3146.00000000,0.36899,0
1558289596763760,1796.00000000,0.36898,0
1558289623510367,162.60603200,0.36899,0
1558289688519702,1355.05027236,0.36899,0
1558289715869027,1371.75300000,0.36833,0
1558289716033599,6289.80746613,0.36833,0
1558289744475019,115.46554107,0.36899,0
1558289806693843,78.51947937,0.36832,1
1558289834277043,273.00000000,0.36832,1
1558289967413906,178.24331282,0.36899,0
1558290032001607,1234.65771812,0.36820,1
1558290042200515,8765.34228188,0.36820,1
1558290045494580,9690.00000000,0.36820,0
1558290050542228,2891.00000000,0.36820,0
1558290057008122,1542.18350554,0.36748,0
1558290072287587,13735.78272804,0.36762,1
1558290072524861,22769.01116782,0.36762,0
1558290084597186,150.00000000,0.36763,1
1558290098801695,30.00000000,0.36700,1
1558290120033794,2118.38641998,0.36606,1
1558290261180994,3543.18600000,0.36632,1
1558290270086134,0.00028522,0.36632,1
1558290314411655,1073.89702612,0.36580,1
1558290358070685,679.92156008,0.36709,0
1558290360111353,4075.19882340,0.36716,0
1558290419074131,20.00000000,0.36581,1
1558290620642982,271.48028195,0.36743,0
1558290635869342,240.14912376,0.36748,0
1558290679876415,792.26490000,0.36602,1
1558290680005349,1002.00684448,0.36602,0
1558290708486076,60.32760000,0.36609,1
1558290708604481,1250.66200000,0.36609,0
1558290708726089,0.00019774,0.36609,0
1558290724900763,3608.24742268,0.36602,1
1558290798595798,102.00000000,0.36738,0
1558290809492498,2841.98772000,0.36619,1
1558290809656292,1320.51800000,0.36619,0
1558290809823587,3365.86570857,0.36619,0
1558290812940791,250.00000000,0.36619,0
1558290853244812,4300.00000000,0.36738,0
1558290890610877,29.91452991,0.36738,0
1558291008305206,31.46605694,0.36738,0
1558291015201555,270.17143800,0.36738,0
1558291131553333,1681.00000000,0.36738,0
1558291147853113,2107.00000000,0.36738,0
1558291222314852,2791.93205945,0.36738,0
1558291282103915,3640.07700000,0.36719,1
1558291283121165,0.00034415,0.36719,1
1558291283232870,345.45465585,0.36716,1
1558291355820676,3026.85335200,0.36677,1
1558291408165652,116.00680000,0.36678,1
1558291408532958,2909.14047432,0.36678,0
1558291465422085,5705.86700000,0.36674,1
1558291466466312,0.00091733,0.36674,1
1558291466546530,9999.99908267,0.36668,1
1558291468366857,1051.15800000,0.36669,1
1558291478121489,297.95500000,0.36669,1
1558291482999866,0.00091733,0.36668,1
1558291483118160,93.60908267,0.36657,1
1558291486594585,539.55604577,0.36610,1
1558291582398395,33.22069003,0.36694,0
1558291619899759,407.88182710,0.36692,0
1558291674699556,927.02185792,0.36600,1
1558291674776814,2678.97814208,0.36600,1
1558291765719736,47.21201400,0.36600,1
1558291916761230,4987.28841816,0.36600,1
1558291951094884,920.00000000,0.36629,0
1558291956619688,260.00000000,0.36643,0
1558292003300412,1058.94000000,0.36638,1
1558292003894607,1.06000000,0.36638,1
1558292082056523,200.00000000,0.36643,0
1558292131721503,216.69159100,0.36644,0
1558292179596500,300.00000000,0.36564,1
1558292181138261,450.90275756,0.36483,0
1558292181712493,300.73417310,0.36483,0
1558292199439995,60.75607700,0.36489,1
1558292206391876,6441.11782000,0.36638,0
1558292206515062,13262.00462118,0.36638,1
1558292285311687,40.93998198,0.36639,0
1558292296411675,100.95219880,0.36490,1
1558292387578590,14.00000000,0.36635,1
1558292414658667,250.01000000,0.36638,0
1558292452664605,3013.23726084,0.36639,0
1558292544402623,27.21144136,0.36639,0
1558292585838369,1253.00000000,0.36639,0
1558292776558485,1000.00000000,0.36639,0
1558292781608121,3088.55502000,0.36639,0
1558292782305841,1577.05629582,0.36639,0
1558292805523760,13.70000000,0.36690,0
1558292805640787,7139.30000000,0.36695,0
1558292844690120,801.92579000,0.36695,0
1558292845493955,1585.22944000,0.36695,0
1558292862155138,473.54477000,0.36695,0
1558292869268250,21.85599718,0.36632,1
1558292884803619,4000.00000000,0.36788,0
1558292911512885,270.51654974,0.36643,1
1558292963386776,300.05848000,0.36787,0
1558292964116400,700.48510000,0.36787,1
1558292965125867,0.00008154,0.36788,0
1558292991721451,500.00000000,0.36788,0
1558293008328909,3175.19775391,0.36788,0
1558293010265855,257.58399478,0.36788,0
1558293102472758,296.06101797,0.36591,1
1558293102911892,50.00000000,0.36600,0
1558293291294047,416.96710246,0.36627,1
